"","popularity","danceability","energy","key","loudness","mode","acousticness","instrumentalness","valence","tempo","time_signature","genre","instrumentalness_is_na","log_speechiness","log_liveness","sqrt_duration"
"15004",42,0.566,0.699,3,-6.526,0,0.000228,0.00391,0.472,126.043,4,10,TRUE,-3.51998091765212,-1.07880966137193,511.260207722056
"15005",49,0.747,0.842,0,-2.912,1,0.000583,1.68e-05,0.558,129.976,4,10,FALSE,-3.01797788250131,-2.54465665419377,433.462801172142
"15006",32,0.731,0.349,4,-10.394,0,0.577,0.00267,0.508,100.036,4,6,FALSE,-3.56136613381498,-1.9173226922034,450.954543163721
"15007",55,0.408,0.967,9,-3.133,1,0.0104,0.00391,0.277,99.788,4,8,TRUE,-1.01887732064926,-3.34104345884241,466.496516600071
"15008",19,0.704,0.414,7,-13.661,1,0.603,4.03e-05,0.151,85.05,4,5,FALSE,-1.50058350752202,-1.1239300966524,411.596890172897
"15009",35,0.3,0.308,9,-12.006,0,0.414,0.000328,0.192,187.968,3,10,FALSE,-3.44828898919601,-2.20727491318972,508.160407745428
"15010",39,0.574,0.71,4,-7.991,0,0.136,0.0192,0.725,168.114,4,10,FALSE,-1.65025990695436,-2.1119647333854,470.687794615497
"15011",28,0.699,0.816,9,-5.613,0,0.245,0.00391,0.565,129.98,4,9,TRUE,-3.16060691674423,-2.40019792186105,483.736498519597
"15012",68,0.431,0.93,0,-3.42,1,0.0518,0.00391,0.511,167.788,4,4,TRUE,-2.23492644452023,-2.17155683058764,1.6645319663497
"15013",29,0.46,0.927,10,-3.642,1,0.000272,2.18e-06,0.561,128.175,4,10,FALSE,-2.53325691072905,-1.31676829847128,446.422445672258
"15014",32,0.586,0.55,5,-10.846,1,0.0287,0.937,0.128,115.974,4,9,FALSE,-3.19174715747995,-2.69711026106388,540.114802611445
"15015",27,0.98,0.529,11,-9.665,0,0.165,0.0773,0.285,126.004,4,9,FALSE,-1.51868354916564,-2.4224953896666,468.533883513242
"15016",18,0.394,0.989,11,-6.175,1,2.24e-06,0.612,0.621,136.999,4,10,FALSE,-3.15121717639439,-1.18744350237473,505.92687218609
"15017",47,0.355,0.942,5,-3.374,0,9.87e-05,0.00948,0.397,195.022,3,8,FALSE,-2.22562405185792,-1.10866262452161,416.412055541143
"15018",60,0.836,0.595,6,-9.338,1,0.141,0.00375,0.762,79.98,4,5,FALSE,-1.60445037092306,-1.11169752821677,500.999001995014
"15019",42,0.521,0.915,6,-7.839,1,0.0132,0.028,0.8,128.743,4,6,FALSE,-2.64085895156189,-2.18925640768704,478.493469129935
"15020",41,0.654,0.784,9,-4.906,1,0.000314,2.2e-06,0.545,116.996,4,1,FALSE,-3.17485893945143,-2.55747734262284,444.482845563246
"15021",13,0.735,0.572,5,-10.533,1,0.125,9.24e-06,0.74,122.914,4,5,FALSE,-2.44414865731583,-1.6094379124341,379.383710773143
"15022",58,0.394,0.249,5,-10.484,1,0.927,0.00391,0.329,79.549,4,0,TRUE,-3.2289261607217,-2.16282315061889,1.81844255614523
"15023",15,0.619,0.703,10,-9.414,0,0.00388,0.205,0.709,115.043,4,10,FALSE,-2.94694210938456,-1.81400507817537,2.76023247752793
"15024",25,0.544,0.909,4,-8.654,0,0.0502,0.0233,0.602,120.752,4,10,FALSE,-3.33822258250077,-1.46101790731583,467.717863674245
"15025",59,0.505,0.932,6,-2.894,0,0.00115,0.000195,0.486,120.008,4,8,FALSE,-3.18931702262666,-2.00248050054371,513.783028135418
"15026",47,0.79,0.768,0,-6.319,1,0.132,0.00123,0.678,123.997,4,9,FALSE,-2.00248050054371,-2.01740615076038,392.263941753509
"15027",38,0.533,0.972,11,-5.913,0,0.00041,1.04e-05,0.117,130.071,4,8,FALSE,-1.3704210119636,-1.09064411901893,443.711618058396
"15028",26,0.17,0.816,7,-8.977,0,0.482,0.832,0.035,118.889,4,8,FALSE,-2.0874737133771,-2.29263476214088,663.305359544154
"15029",28,0.175,0.972,2,-5.193,1,3.95e-06,0.638,0.16,135.044,4,8,FALSE,-2.29263476214088,-2.03255795578099,673.597060563658
"15030",48,0.38,0.054,7,-21.941,1,0.964,0.684,0.181,134.175,3,7,FALSE,-3.29683736633791,-1.89047544216721,2.27844976530096
"15031",26,0.471,0.953,0,-2.145,1,0.059,5.19e-05,0.262,96.19,4,10,FALSE,-2.76780020550798,-0.865122445299756,471.16875957559
"15032",71,0.629,0.58,7,-6.208,0,0.357,0.000353,0.655,110.264,4,2,FALSE,-3.58271925828555,-0.830113035633103,458.584779511924
"15033",5,0.512,0.919,4,-4.581,1,4.03e-05,0.000629,0.602,163.044,4,8,FALSE,-2.41463459680267,-2.40905733750456,508.002952747324
"15034",41,0.659,0.702,9,-9.432,0,0.13,0.595,0.0947,114.017,4,6,FALSE,-3.29954372793566,-2.42928274604,542.89685944938
"15035",45,0.578,0.826,5,-7.537,1,2.16e-05,0.676,0.376,110.049,4,8,FALSE,-3.20645330486964,-1.67131331615219,457.709514867235
"15036",21,0.378,0.764,11,-10.469,1,0.0211,0.226,0.354,149.385,4,10,FALSE,-2.4569024533784,-1.03563748950672,500.86624961161
"15037",77,0.75,0.404,9,-10.178,0,0.216,0.000357,0.0499,95.045,4,9,FALSE,-2.68531071413272,-2.39579747471622,481.926342919745
"15038",44,0.792,0.873,6,-8.622,0,0.00402,0.000396,0.672,124.996,4,1,FALSE,-1.11169752821677,-1.38629436111989,485.968105949351
"15039",1,0.574,0.756,5,-5.994,1,0.0965,0.000988,0.711,99.313,4,2,FALSE,-3.5335865697079,-2.07147337203066,528.746631194942
"15040",18,0.455,0.897,9,-4.879,1,0.0183,0.00391,0.728,160.139,4,4,TRUE,-3.2114038100295,-1.74869997976761,1.88001329782531
"15041",34,0.853,0.632,10,-7.342,1,0.119,0.0692,0.591,127.977,4,6,FALSE,-1.94491064872223,-1.06711362160874,437.349974276894
"15042",33,0.448,0.605,7,-9.105,1,0.084,0.00656,0.52,129.345,4,2,FALSE,-2.91877123241786,-2.30258509299405,543.335071571862
"15043",34,0.498,0.539,6,-7.679,0,0.0612,0.166,0.42,149.89,4,10,FALSE,-3.61562899237434,-2.20727491318972,376.224666921243
"15044",36,0.475,0.157,10,-19.063,1,0.976,0.0348,0.519,169.224,4,2,FALSE,-2.86998106824843,-2.55618785179296,427.862127326082
"15045",41,0.628,0.913,7,-7.222,1,0.156,0.000352,0.557,105.01,4,9,FALSE,-2.98975020187644,-0.026343975339602,2.02461518985707
"15046",44,0.46,0.89,6,-3.162,1,0.00262,0.00391,0.772,147.967,4,10,TRUE,-2.71810053695571,-2.63526453137656,421.093813775505
"15047",33,0.286,0.638,2,-8.931,1,0.06,0.000779,0.405,131.796,4,10,FALSE,-3.02207624889359,-1.01335244471729,610.846953008689
"15048",53,0.601,0.799,6,-7.069,0,0.0861,0.0388,0.688,160.987,4,0,FALSE,-3.33260459019654,-2.41017030367398,2.00149943792148
"15049",53,0.742,0.56,9,-7.905,1,0.325,0.0378,0.715,122.202,4,10,FALSE,-3.16060691674423,-0.619896718820353,532.766365304718
"15050",56,0.901,0.614,1,-6.732,0,0.0115,5.48e-06,0.266,135.504,4,5,FALSE,-1.33560124680437,-2.22562405185792,477.390825215567
"15051",33,0.586,0.639,9,-5.971,0,0.0611,3.19e-06,0.311,133.934,4,6,FALSE,-3.47699909507844,-1.58474529984373,468.316132542965
"15052",27,0.358,0.845,8,-8.258,1,0.549,0.0479,0.398,170.051,4,10,FALSE,-2.76145097782933,-2.24431618487007,376.33495718575
"15053",35,0.411,0.801,1,-7.006,1,0.00111,0.87,0.0723,105.051,4,8,FALSE,-2.83531555214809,-2.40683511436785,630.565619107163
"15054",61,0.294,0.92,10,-2.471,0,4.11e-05,0.000232,0.582,184.007,4,10,FALSE,-2.75671537308349,-2.52074110279722,478.246798211969
"15055",31,0.561,0.604,0,-6.821,1,0.441,1.55e-05,0.769,174.074,4,9,FALSE,-2.81674961802555,-1.73160554640831,389.843558366686
"15056",27,0.682,0.601,0,-6.593,1,0.382,0.000243,0.571,128.459,4,6,FALSE,-3.57198570264244,-1.58963528513792,347.295263428685
"15057",44,0.615,0.821,9,-6.422,0,0.00918,0.0193,0.391,125.039,4,10,FALSE,-2.73799407747528,-1.51868354916564,463.422053855878
"15058",35,0.601,0.689,11,-5.826,0,0.255,0.00469,0.852,89.982,4,6,FALSE,-3.19174715747995,-1.48722027970985,430.380064594075
"15059",34,0.492,0.98,8,-4.507,1,0.000242,0.0519,0.372,135.003,4,8,FALSE,-2.28278246569787,-0.52932909533055,481.497663545733
"15060",39,0.63,0.781,5,-10.534,0,0.629,1.84e-05,0.772,145.436,4,3,FALSE,-3.04492251774476,-1.46101790731583,2.31886107108641
"15061",37,0.554,0.911,8,-6.282,1,0.482,0.542,0.968,157.621,4,6,FALSE,-3.5335865697079,-2.70605219843954,441.557470778154
"15062",57,0.773,0.843,8,-5.733,1,0.0074,0.428,0.399,125.02,4,10,FALSE,-2.96423360649462,-2.66499071164176,475.85712141356
"15063",27,0.432,0.777,10,-6.229,0,2.38e-05,0.00391,0.413,145.011,4,8,TRUE,-3.34104345884241,-1.14256417619729,483.185264675983
"15064",47,0.541,0.283,0,-13.659,1,0.805,0.0367,0.564,76.828,4,2,FALSE,-2.94313982343482,-2.60911025324731,478.149558192832
"15065",16,0.555,0.459,9,-15.192,1,0.614,3.73e-06,0.694,156.796,4,9,FALSE,-3.31869616015041,-2.47218787738023,477.00419285369
"15066",66,0.528,0.908,1,-4.243,0,0.0485,0.000581,0.296,154.958,4,10,FALSE,-2.39360449138121,-1.43129172705063,407.29718879462
"15067",82,0.443,0.459,0,-8.955,1,0.546,1.05e-06,0.565,87.064,5,9,FALSE,-2.60369018577797,-1.18090753139494,445.388594375743
"15068",53,0.696,0.598,2,-7.917,1,0.00232,0.00115,0.438,114.989,4,6,FALSE,-2.38379514841959,-2.12863178587061,444.32758185825
"15069",33,0.554,0.429,8,-9.055,1,0.522,0.00391,0.821,82.752,4,2,TRUE,-3.17008566069877,-1.77195684193188,424.499705535822
"15070",55,0.569,0.55,7,-12.859,1,0.00771,0.00391,0.746,90.454,4,10,TRUE,-3.59356927430961,-1.72036947314138,430.890937477223
"15071",57,0.789,0.692,2,-4.733,1,0.0326,0.00548,0.705,103.975,4,6,FALSE,-3.52336501563636,-1.85150947363383,469.155624500016
"15072",14,0.364,0.632,8,-9.131,1,0.0169,1.06e-06,0.607,88.045,4,6,FALSE,-2.48771057712073,-1.76026080216868,511.494868009445
"15073",57,0.805,0.767,1,-4.914,0,0.222,0.00391,0.774,160.068,4,5,TRUE,-1.18744350237473,-1.99510039324608,402.7170222377
"15074",48,0.518,0.438,10,-5.716,1,0.605,7.77e-05,0.144,99.176,4,4,FALSE,-3.75501925661848,-1.66073120682165,2.27801082811298
"15075",42,0.549,0.41,11,-7.915,1,0.0247,0.00391,0.203,80.98,4,9,TRUE,-3.73387682004467,-2.07944154167984,2.05382975608983
"15076",56,0.633,0.543,2,-9.142,1,0.0798,0.00671,0.118,129.089,4,10,FALSE,-3.51998091765212,-2.33924907736564,563.974290194154
"15077",34,0.757,0.819,7,-5.687,1,0.0525,0.00391,0.776,94.169,4,5,TRUE,-1.04982212449868,-1.57503648571677,440.757302832296
"15078",66,0.803,0.738,0,-4.946,1,0.528,0.00391,0.323,139.948,4,5,TRUE,-1.22417551164346,-2.18925640768704,422.38252804774
"15079",47,0.355,0.942,5,-3.374,0,9.87e-05,0.00948,0.397,195.022,3,10,FALSE,-2.22562405185792,-1.10866262452161,416.412055541143
"15080",19,0.453,0.813,5,-4.212,1,8.07e-05,0.0118,0.974,92.782,4,10,FALSE,-3.42959685618385,-0.384192972832625,435.268882416375
"15081",65,0.519,0.407,11,-7.682,0,0.844,0.00391,0.515,139.954,4,0,TRUE,-3.25969781938846,-2.29263476214088,1.77551401008271
"15082",57,0.584,0.857,6,-5.236,1,0.00547,0.000463,0.544,103.517,4,6,FALSE,-2.66068962974237,-2.04022082852655,467.118828565067
"15083",43,0.533,0.942,9,-6.25,0,0.00354,0.102,0.269,137.981,4,10,FALSE,-2.59160138845896,-2.74264164587183,722.855448896942
"15084",39,0.479,0.939,11,-3.826,0,0.0417,3.66e-06,0.547,93.047,4,2,FALSE,-2.83021783507642,-1.13010295575948,528.28590744028
"15085",52,0.641,0.415,10,-8.212,1,0.69,0.00391,0.34,128.091,4,0,TRUE,-3.5267606046375,-2.3258537199334,2.06911816965586
"15086",64,0.536,0.845,2,-5.765,1,0.0033,0.00391,0.6,159.953,4,1,TRUE,-2.78871810416966,-3.06830296638883,456.394566137679
"15087",20,0.464,0.729,6,-9.655,1,0.0611,0.407,0.835,159.902,4,10,FALSE,-3.54045944899566,-1.82015894374975,453.563666975211
"15088",39,0.65,0.611,7,-7.619,1,0.527,0.00418,0.717,95.059,4,1,FALSE,-3.78539035449478,-2.5307411861318,468.169840976541
"15089",44,0.585,0.8,11,-5.926,0,0.000195,3.45e-05,0.798,130.105,4,6,FALSE,-2.62141389444266,-2.13707065451647,452.003318571888
"15090",77,0.68,0.825,8,-4.296,1,0.00173,0.000122,0.784,117.987,4,9,FALSE,-2.65640696795037,-1.30933331998376,439.923857048012
"15091",32,0.436,0.951,9,-4.332,1,0.00123,0.00354,0.612,95.999,4,8,FALSE,-2.88061946645349,-0.675307262431614,462.399178199962
"15092",75,0.386,0.607,10,-7.7,1,0.0112,1.38e-05,0.532,147.207,4,10,FALSE,-3.64581996465349,-2.43041846450393,652.420876428705
"15093",82,0.538,0.512,4,-4.548,0,0.22,0.00391,0.12,144.978,4,9,TRUE,-3.64199586821509,-2.29263476214088,452.362686348023
"15094",NA,0.856,0.564,6,-6.295,0,0.00327,0.00391,0.483,77.972,4,5,TRUE,-0.936493439191674,-2.00991547903123,368.727541688982
"15095",59,0.5,0.866,9,-4.338,1,0.0575,0.00391,0.629,176.189,4,10,TRUE,-3.11677060193105,-2.04794287462046,444.111472493112
"15096",52,0.135,0.0428,5,-26.085,1,0.988,0.924,0.0394,63.831,4,7,FALSE,-3.03032371832361,-2.00991547903123,2
"15097",34,0.516,0.513,10,-11.12,0,0.512,0.289,0.48,173.047,4,6,FALSE,-3.51324688547078,-2.14558134418438,439.652135216014
"15098",20,0.385,0.94,11,-3.832,0,0.475,0.00651,0.798,161.022,3,10,FALSE,-2.62416871712151,-2.28278246569787,643.345163967213
"15099",22,0.828,0.376,8,-10.096,1,0.825,3.78e-06,0.698,120.082,4,2,FALSE,-2.2730262907525,-2.1982250776698,380.525951808809
"15100",36,0.332,0.715,2,-7.809,0,0.0272,0.297,0.111,138.768,4,8,FALSE,-3.14888345304817,-2.07944154167984,805.414179164981
"15101",66,0.281,0.58,9,-5.967,1,0.333,0.00391,0.282,151.568,3,4,TRUE,-3.43268804875353,-2.10373423424888,2.05723519972802
"15102",40,0.576,0.478,10,-4.028,1,0.724,0.00391,0.241,95.864,4,2,TRUE,-3.61191841297781,-2.06356819252355,467.96581071698
"15103",17,0.561,0.209,1,-10.966,1,0.893,9.15e-05,0.394,79.587,4,1,FALSE,-3.36101559202932,-2.02495335639577,484.767985741633
"15104",56,0.438,0.309,8,-9.022,0,0.886,1.78e-06,0.314,137.705,4,9,FALSE,-2.87351464082974,-1.56064774826467,450.555213042752
"15105",21,0.716,0.895,5,-5.419,1,0.0266,0.753,0.577,99.96,4,2,FALSE,-2.37300755729059,-2.31061726469131,463.724055878062
"15106",61,0.577,0.17,9,-12.979,1,0.865,0.00391,0.36,174.192,4,0,TRUE,-3.07477548089444,-2.01740615076038,2.13294397488542
"15107",74,0.619,0.603,9,-9.481,1,0.712,0.00391,0.958,127.433,4,10,TRUE,-3.37552963491358,-2.62970123469123,423.004728105963
"15108",27,0.464,0.67,5,-8.048,0,0.71,0.00391,0.685,93.186,4,10,TRUE,-2.78062089393705,-2.33201390368486,419.412684595972
"15109",77,0.461,0.897,3,-3.982,0,0.00821,0.00391,0.358,165.107,4,10,TRUE,-2.3859667019331,-2.3382122706372,469.613671010545
"15110",42,0.55,0.975,0,-3.774,1,0.00563,0.00391,0.56,129.296,4,10,TRUE,-2.72417958303209,-2.10373423424888,529.275920480046
"15111",56,0.36,0.895,9,-3.795,1,0.0329,1.18e-06,0.424,168.214,4,6,FALSE,-2.14558134418438,-2.81341071676004,427.410809409402
"15112",25,0.358,0.383,5,-8.329,0,0.821,0.00391,0.52,202.794,4,0,TRUE,-3.03863977456527,-2.21640739675299,1.77811698152849
"15113",32,0.524,0.73,5,-4.479,0,0.624,0.000117,0.654,109.533,4,2,FALSE,-2.56785357060893,-0.944175935363691,397.105779358599
"15114",31,0.71,0.605,0,-9.045,0,0.281,0.00043,0.422,105.955,4,9,FALSE,-3.4514385980989,-1.82015894374975,470.058506996735
"15115",52,0.473,0.749,1,-5.047,0,0.000466,5.5e-06,0.172,150.021,4,10,FALSE,-3.58632286578884,-2.42701517137222,465.432057340274
"15116",36,0.361,0.8,5,-5.253,1,2.2e-05,0.00859,0.436,141.907,4,10,FALSE,-3.11002141995612,-2.48290864712533,547.929740021474
"15117",37,0.452,0.207,7,-13.043,1,0.906,0.283,0.347,174.427,4,2,FALSE,-3.5098967985855,-1.57021719928082,389.969229555359
"15118",74,0.621,0.901,2,-5.396,1,0.17,0.00391,0.744,113.967,4,9,TRUE,-3.49991335460131,-2.43611648561857,548.427752762385
"15119",76,0.717,0.577,8,-5.436,1,0.708,0.00428,0.235,104.927,3,10,FALSE,-3.01389624418166,-2.40905733750456,430.720326894378
"15120",15,0.554,0.706,11,-11.458,0,0.549,0.0199,0.377,114.961,4,0,FALSE,-3.44828898919601,-2.12026353620009,2.17495593817438
"15121",26,0.511,0.762,6,-8.66,1,0.367,4.37e-05,0.7,169.121,3,10,FALSE,-2.68238245435363,-1.69826912614072,380.368242628114
"15122",41,0.572,0.697,7,-6.352,1,0.00083,0.0307,0.446,183.82,4,10,FALSE,-1.3130438993803,-2.58760404802634,390.40107581819
"15123",34,0.415,0.633,11,-10.748,0,0.353,1.59e-05,0.45,109.545,4,10,FALSE,-3.42959685618385,-0.401971218853909,383.701707059012
"15124",38,0.451,0.926,6,-6.604,0,0.00114,0.00391,0.491,111.007,4,8,TRUE,-2.85423271128029,-1.6094379124341,482.050827195639
"15125",54,0.498,0.901,6,-6.724,0,0.00102,0.000729,0.572,96.916,4,8,FALSE,-2.97397078177248,-2.26336437984076,508.199763872436
"15126",33,0.711,0.505,3,-11.035,1,0.61,0.00132,0.605,125.961,3,6,FALSE,-3.53701710480469,-2.29263476214088,457.103926913782
"15127",54,0.602,0.907,1,-5.587,1,2.62e-05,0.00333,0.461,104.348,4,8,FALSE,-2.95267278409354,-1.50507789710986,508.35715791164
"15128",24,0.293,0.667,9,-5.707,1,1.12e-05,0.0306,0.306,117.921,4,10,FALSE,-2.67075441635851,-2.1982250776698,499.591833400027
"15129",41,0.306,0.635,2,-7.566,1,0.017,0.323,0.221,150.1,4,6,FALSE,-3.44201937618241,-2.56524940247054,493.409566182092
"15130",47,0.509,0.733,9,-5.909,1,0.0165,0.00391,0.676,109.736,4,6,TRUE,-2.07147337203066,-0.906340401020987,275.24534510142
"15131",50,0.731,0.574,1,-7.114,1,0.0644,0.00391,0.392,95.995,4,9,TRUE,-3.54045944899566,-2.69562768110365,2.14698625985356
"15132",41,0.695,0.568,3,-13.572,1,0.166,0.00391,0.786,111.887,4,10,TRUE,-3.5267606046375,-2.07944154167984,529.867908067662
"15133",46,0.575,0.754,11,-5.998,1,0.0994,0.000836,0.698,93.459,4,9,FALSE,-3.71317214668298,-2.62279035715139,479.072019637966
"15134",33,0.838,0.438,1,-9.576,1,0.67,0.126,0.86,159.932,4,6,FALSE,-1.46101790731583,-2.04794287462046,397.894458368045
"15135",60,0.712,0.759,11,-5.397,1,0.0161,0.0808,0.738,79.102,4,9,FALSE,-1.09661428600544,-1.52785792544168,499.332554516527
"15136",49,0.556,0.697,7,-5.959,1,0.000128,1.15e-05,0.165,106.071,4,10,FALSE,-3.20152718653359,-0.632993257740198,440.220399345601
"15137",11,0.419,0.622,11,-6.239,1,0.00048,0.00391,0.217,120.117,4,10,TRUE,-2.44530139519564,-1.1679623668029,517.836846892919
"15138",46,0.674,0.574,6,-9.087,1,0.324,8.9e-05,0.498,146.925,4,10,FALSE,-2.97592964625781,-1.82635091399767,495.290823658182
"15139",30,0.552,0.938,7,-5.248,1,2.98e-06,0.717,0.287,92.53,4,8,FALSE,-2.59561477177242,-2.72113544065087,433.613883541567
"15140",52,0.665,0.414,11,-8.336,0,0.87,0.00391,0.614,88.104,4,9,TRUE,-3.18447439815087,-2.62693114981742,412.078875944885
"15141",12,0.732,0.15,4,-17.737,1,0.445,0.00391,0.256,70.341,4,5,TRUE,-0.083381608939051,-0.991553216374702,504.248946454031
"15142",58,0.624,0.468,10,-12.162,1,0.881,6.35e-06,0.952,74.139,4,10,FALSE,-2.02495335639577,-1.93794197940614,1.39690133151916
"15143",40,0.457,0.942,2,-4.173,1,0.000333,0.00391,0.595,134.998,4,10,TRUE,-2.71507481603917,-1.8773173575897,410.609303352956
"15144",12,0.515,0.308,0,-14.711,1,0.907,0.0213,0.501,172.472,3,2,FALSE,-3.4673371841667,-1.20397280432594,545.978937322677
"15145",4,0.525,0.395,6,-9.291,1,0.679,0.00125,0.889,124.537,4,3,FALSE,-2.56265199841285,-1.48280526150073,1.8436060677379
"15146",38,0.625,0.916,9,-5.861,1,0.0368,0.0253,0.771,120.027,4,1,FALSE,-2.53451715034133,-2.07944154167984,538.650164763736
"15147",51,0.198,0.756,1,-7.04,1,0.00229,0.715,0.246,121.924,4,10,FALSE,-2.9603651297167,-1.83258146374831,670.780888219096
"15148",37,0.454,0.891,2,-5.101,1,0.00229,0.0135,0.752,169.869,4,10,FALSE,-2.7790092900427,-0.75928698306449,516.203448264345
"15149",38,0.368,0.897,2,-5.243,1,0.00186,0.00391,0.357,128.538,4,6,TRUE,-2.91507437053654,-1.41469383564159,449.236018146364
"15150",74,0.691,0.77,7,-4.578,0,0.0282,0.00391,0.344,90.024,4,10,TRUE,-3.30497852392161,-0.699165252885508,379.342852838959
"15151",35,0.2,0.968,1,-6.191,1,0.000734,0.548,0.174,164.978,1,8,FALSE,-1.96611285637283,-2.82514597297846,808.966624775089
"15152",30,0.58,0.709,9,-6.312,1,1.82e-05,0.78,0.728,120.002,4,1,FALSE,-3.49991335460131,-1.72597172869005,465.179535233441
"15153",36,0.824,0.348,11,-11.937,0,0.28,0.00391,0.897,90.978,4,5,TRUE,-0.772190387900398,-2.31668401737355,436.51918629082
"15154",53,0.535,0.92,7,-4.39,0,0.031,1.43e-05,0.587,95.987,4,1,FALSE,-2.92807362508018,-3.00983119793349,447.646065547325
"15155",35,0.483,0.437,2,-9.385,0,0.853,0.00391,0.537,79.478,4,10,TRUE,-3.10331748423393,-2.26336437984076,457.711699653832
"15156",34,0.552,0.415,10,-8.651,0,0.34,0.00391,0.326,135.966,4,9,TRUE,-3.61562899237434,-1.91054300521802,491.460069588568
"15157",67,0.805,0.479,4,-14.734,1,0.0627,0.000143,0.962,128.411,4,10,FALSE,-3.13269812862715,-2.26336437984076,448.656884489696
"15158",12,0.199,0.948,10,-5.012,0,0.000397,0.744,0.253,163.499,4,10,FALSE,-2.97397078177248,-2.05572501506252,469.378312238646
"15159",68,0.567,0.434,7,-12.755,0,0.86,0.257,0.254,82.459,4,9,FALSE,-3.35526844977376,-2.16282315061889,521.868757447694
"15160",45,0.379,0.83,2,-5.351,0,0.00198,0.000941,0.46,134.037,4,10,FALSE,-3.04913305028111,-1.76609172247948,491.358321390816
"15161",65,0.433,0.946,10,-5.138,0,0.00264,0.00391,0.578,95.169,4,10,TRUE,-3.22388836669175,-1.6194882482876,511.390261933095
"15162",52,0.34,0.324,1,-7.6,1,0.345,1.64e-05,0.344,145.822,4,6,FALSE,-3.36969871460278,-2.46863967732413,431.076559325603
"15163",25,0.676,0.515,11,-7.987,0,0.135,0.000248,0.624,108.008,4,1,FALSE,-3.58271925828555,-2.09557092360972,482.196018233249
"15164",10,0.43,0.637,1,-8.777,1,1.73e-05,0.821,0.269,79.989,4,10,FALSE,-3.4514385980989,-1.05555279920766,434.096763406501
"15165",29,0.425,0.971,5,-4.978,1,0.00715,0.0122,0.445,164.059,4,8,FALSE,-1.98777435315401,-2.44645546341375,572.433402239946
"15166",52,0.736,0.454,8,-9.339,1,0.0746,0.121,0.396,113.994,4,1,FALSE,-3.62684406319448,-1.08175517160169,442.387838892527
"15167",20,0.377,0.477,9,-8.095,0,0.831,4.79e-05,0.234,117.667,3,10,FALSE,-3.49660756646681,-2.22562405185792,475.85712141356
"15168",41,0.272,0.568,2,-10.408,0,0.483,0.0897,0.38,149.825,4,10,FALSE,-3.36679595494482,-0.906340401020987,570.987740674001
"15169",40,0.363,0.872,11,-9.103,0,0.0743,0.929,0.238,105.06,4,10,FALSE,-3.03655426807425,-1.46533756846034,408.656334834051
"15170",42,0.603,0.895,1,-6.488,1,0.0221,0.0047,0.508,121.01,3,10,FALSE,-3.42344299060947,-2.4569024533784,496.548084277847
"15171",6,0.477,0.615,11,-14.173,0,0.00369,0.239,0.393,130.716,4,6,FALSE,-2.90224193046665,-0.655851395816248,585.297360322085
"15172",36,0.515,0.325,9,-13.498,0,0.763,0.912,0.553,68.804,4,2,FALSE,-3.49002859536877,-2.10373423424888,401.845741547674
"15173",31,0.466,0.86,2,-3.907,1,0.000679,0.419,0.442,92.557,4,6,FALSE,-3.14191478373207,-2.2730262907525,492.567761835872
"15174",22,0.494,0.702,2,-7.064,0,0.584,0.951,0.886,100.455,4,6,FALSE,-3.41124771751566,-2.61046987276335,464.571845896843
"15175",67,0.159,0.946,9,-5.756,1,0.0235,8.06e-06,0.309,165.014,1,8,FALSE,-2.76620911527574,-0.949330585952355,386.609622228935
"15176",12,0.641,0.108,0,-15.302,1,0.809,6.04e-06,0.339,86.839,4,2,FALSE,-1.8578992717326,-1.75446368448436,411.630902630014
"15177",50,0.659,0.882,5,-7.039,1,0.0462,0.0115,0.881,156.099,4,10,FALSE,-2.94313982343482,-2.3870542496205,470.998938427678
"15178",38,0.34,0.983,6,-3.152,0,0.000816,3.49e-06,0.0921,159.996,3,8,FALSE,-1.50507789710986,-0.404965233066513,503.984126734166
"15179",54,0.67,0.864,0,-5.2,0,0.0901,2.58e-05,0.732,132.01,4,8,FALSE,-2.94503915923847,-2.12863178587061,518.408140368185
"15180",77,0.516,0.549,6,-13.741,1,0.501,0.00572,0.907,176.941,4,10,FALSE,-3.28876195233237,-1.69281952137315,537.338813040711
"15181",86,0.964,0.398,11,-8.981,0,0.00151,3.95e-05,0.563,105.012,4,10,FALSE,-2.53199825732185,-2.29263476214088,422.380160518933
"15182",47,0.657,0.744,7,-5.193,1,0.00225,0.0433,0.241,90.026,4,10,FALSE,-3.37845789469267,-1.01611106715637,452.339474288946
"15183",38,0.354,0.518,9,-6.122,1,0.68,3.46e-05,0.528,207.934,3,2,FALSE,-2.35493157336626,-0.378336440719912,601.232068339672
"15184",50,0.76,0.675,5,-6.276,1,0.189,0.0203,0.417,97.021,4,5,FALSE,-2.59695615359662,-2.21640739675299,608.778284763838
"15185",39,0.555,0.553,5,-6.627,1,0.406,8.08e-06,0.37,120.069,4,10,FALSE,-3.63061054598996,-2.33407576008542,452.150417449769
"15186",31,0.554,0.915,8,-8.52,1,0.00105,0.000231,0.327,127.997,4,6,FALSE,-2.95267278409354,-2.04022082852655,469.976595161929
"15187",62,0.271,0.553,2,-9.526,1,0.044,0.0096,0.433,86.762,3,10,FALSE,-3.05336138639063,-2.30358559332763,621.589092568394
"15188",30,0.763,0.673,5,-7.383,0,0.241,2.14e-06,0.63,133.075,4,6,FALSE,-2.85076650330381,-0.752897184965719,381.001312333698
